full_text,id_str,created_at,username,user_id_str,lang,location,quote_count,reply_count,retweet_count,favorite_count,tweet_url,mentions,mention_count,target,source
halo @BPKN_RI dimohon utk segera rilis notulensi hasil audiensi perihal masalah konser day6 antara promotor @mecimapro &amp; tim #MydayBerserikat . Dimohon dirilis secara jujur benar apa adanya buktikan bahwa @BPKN_RI mmg dipihak konsumen &amp; berpegang pada UU perlindungan konsumen,1.91565405658201E+018,2025-04-25 06:28:12+00:00,@endorpil,1.79291119777757E+018,in,,0,0,1,0,https://x.com/endorpil/status/1915654056582013059,"['BPKN_RI', 'mecimapro', 'BPKN_RI']",3,BPKN_RI,@endorpil
Aku mau nyari wts tp nunggu duit refund. Eh duit refundnya gk akan cair sblm konser. Nunggu duit proyek baru mulai besok. Nunggu duit kerjaan lain masih baru mulai bidding. Mau nunjukin kekuatan sebagai fans Day6 ada aja halangannya. Kl gk jadi nonton yg salah @mecimapro,1.91568904929537E+018,2025-04-25 08:47:15+00:00,@pilphilter,1.17448212206667E+018,in,,0,0,0,0,https://x.com/pilphilter/status/1915689049295380919,['mecimapro'],1,mecimapro,@pilphilter
pk ent pas westlife gaada penukaran tiket aja mebludak apalagi ini day6? @mecimapro,1.91590176262998E+018,2025-04-25 22:52:30+00:00,@potatogirlaw,1.36881915717362E+018,in,,0,0,0,0,https://x.com/potatogirlaw/status/1915901762629997030,['mecimapro'],1,mecimapro,@potatogirlaw
Buka tiktok isinya footage svt di di jis kemarin. Ya Allah nyesek harusnya aku juga bisa disana bareng myday dan day6 Refund woiiii @mecimapro #KawalRefundMecimaPro #MECIMA_NOT_PROfessional,1.9159444167304E+018,2025-04-26 01:42:00+00:00,@zeetaoxe,7.25803547703417E+017,in,,0,0,7,4,https://x.com/zeetaoxe/status/1915944416730403144,['mecimapro'],1,mecimapro,@zeetaoxe
@bmblubee 'Day6 bakal terlihat lebih dekat di manapun kamu berada' iye keee @mecimapro,1.91598103386833E+018,2025-04-26 04:07:30+00:00,@itsyayatimee,1.57157555129456E+018,in,,0,1,0,0,https://x.com/itsyayatimee/status/1915981033868345636,"['bmblubee', 'mecimapro']",2,bmblubee,@itsyayatimee
@junebluemoon @mecimapro next kalo day6 kesini rencana promotornya myday sendiri sih,1.91598473477115E+018,2025-04-26 04:22:12+00:00,@irenddenly,1.6841794068673E+018,in,,0,3,0,13,https://x.com/irenddenly/status/1915984734771155157,"['junebluemoon', 'mecimapro']",2,junebluemoon,@irenddenly
udh h-7 dan qn day6 belum dikirim subhanallah @mecimapro,1.91600265939765E+018,2025-04-26 05:33:26+00:00,@giskhaizure,1.24313591769653E+018,in,,0,0,0,0,https://x.com/giskhaizure/status/1916002659397664844,['mecimapro'],1,mecimapro,@giskhaizure
@imdrum_dw @mecimapro lgi mencari wtsan yas tpi mau jamming aja di belakang Jadi nonton apa engga tergantung dapet atau engga wish me luck,1.91604449620837E+018,2025-04-26 08:19:40+00:00,@Wondaymania,1.35151924313777E+018,in,,0,0,0,0,https://x.com/Wondaymania/status/1916044496208384128,"['imdrum_dw', 'mecimapro']",2,imdrum_dw,@Wondaymania
mimpi masih tetep have fun konser day6 tapi pulang-pulang ngamuk sama mel makanya cepet balikin gak uang refundnya @mecimapro #KawalRefundMecima #MECIMA_NOT_PROfessional,1.91605458357658E+018,2025-04-26 08:59:45+00:00,@kkuma_latte,7.86712448241991E+017,in,,0,0,2,0,https://x.com/kkuma_latte/status/1916054583576580393,['mecimapro'],1,mecimapro,@kkuma_latte
Janji-Janji @mecimapro: Proses refund tanggal 14-18 April 2025 SN/QN maksimal H-7 acara Menggunakan tiket digital Both untuk yang refund dan lanjut nonton semuanya dirugikan. Bener-bener #MECIMA_NOT_PROfessional.,1.91612113300035E+018,2025-04-26 13:24:12+00:00,@pudingcklt__,1.22310999533346E+018,in,,10,0,324,370,https://x.com/pudingcklt__/status/1916121133000364098,['mecimapro'],1,mecimapro,@pudingcklt__
ntuh panggung yg lu bikin buat day6 manggung apa bukan sih @mecimapro ini konser jadi ngga kok gaada seat number,1.91613996450254E+018,2025-04-26 14:39:02+00:00,@pirimirism,1.76345792186068E+018,in,,0,0,0,0,https://x.com/pirimirism/status/1916139964502544394,['mecimapro'],1,mecimapro,@pirimirism
Mecima kalo lo strict ke deadline yg dikasih ke mdci terkait fanpro harusnya lo juga strict terhadap deadline yg lo buat terkait refund yg harusnya selesai di tanggal 18 kemarin. Berani keras ke luar tapi ga teges sama diri sendiri. Shame on you @mecimapro ,1.91615460573148E+018,2025-04-26 15:37:13+00:00,@novazakiyaa,70881038,in,,11,0,350,573,https://x.com/novazakiyaa/status/1916154605731483752,['mecimapro'],1,mecimapro,@novazakiyaa
@RYABGL @mecimapro seumur umur day6 ke indonesia ini paling kacau BIG disaster. blame on u mecima,1.91616720737108E+018,2025-04-26 16:27:17+00:00,@multkimple,1672070186,in,,0,1,0,0,https://x.com/multkimple/status/1916167207371092399,"['RYABGL', 'mecimapro']",2,RYABGL,@multkimple
Harapan gue cuman 3 1. Sehat sehat sampai hari H+seminggu setelah konser day6 2) Tiketingnya lancar plis plisss jangan ngantri ngular kayak seventeen kemarin 3) Ga hujan *plis pakein pawang hujan yg ampuh cim @mecimapro,1.91619212995475E+018,2025-04-26 18:06:19+00:00,@manduniel,9.81456938775937E+017,in,,0,0,0,0,https://x.com/manduniel/status/1916192129954763249,['mecimapro'],1,mecimapro,@manduniel
@mecimapro SN Day6 mana woyy...Udah H-6 belum dikirim2 payah sekaliiii ,1.91632289582093E+018,2025-04-27 02:45:56+00:00,@Everyday_yant,220655183,in,,0,0,0,0,https://x.com/Everyday_yant/status/1916322895820935388,['mecimapro'],1,mecimapro,@Everyday_yant
H-6 konser day6 tapi SN belum keluar sama sekali ‍ @mecimapro Janjinya h-7. Plus refund 4M pun gaada progressnya,1.91634934104602E+018,2025-04-27 04:31:01+00:00,@beverlyseyo,1.83567759066701E+018,in,,0,0,3,7,https://x.com/beverlyseyo/status/1916349341046026501,['mecimapro'],1,mecimapro,@beverlyseyo
Aku diketawain gegara nntn fanpro trus nangis Ya gmn ya dri maret berusaha tegar. Pas part day6 di JIS njir bercucuran. Kek harusnya kita semua disana 3 mei besok Besok jangan lupa ke bank ya @mecimapro,1.9163556509235E+018,2025-04-27 04:56:06+00:00,@delfira_soo,1.33915357464365E+018,in,,0,0,0,0,https://x.com/delfira_soo/status/1916355650923507998,['mecimapro'],1,mecimapro,@delfira_soo
@mecimapro sn day6 kapan bro?,1.91635891479242E+018,2025-04-27 05:09:04+00:00,@enjeulia,3289852824,tl,,0,0,0,0,https://x.com/enjeulia/status/1916358914792427604,['mecimapro'],1,mecimapro,@enjeulia
dek refund nya mana @mecimapro #KawalRefundMecima #MyDayTagihMecima #MECIMA_NOT_PROfessional,1.91645817576457E+018,2025-04-27 11:43:29+00:00,@mydayrectioner,1.26117134763327E+018,in,,0,1,3,0,https://x.com/mydayrectioner/status/1916458175764574375,['mecimapro'],1,mecimapro,@mydayrectioner
Day6 3 mei besok yaa maksudnya . Yap karna gue baru bgtt bgt bgt suka day6 dan lagu2nya jadi pengen bgt lah nonton konsernya mereka. Kebayang histerisnya gue pas lg liburan ama temen2 krna mereka mau kesini lagi. Tapi ngga disangka ini jadi luka trauma dari @mecimapro,1.91648156432374E+018,2025-04-27 13:16:26+00:00,@NAYBRISAHWAN,1.16889266986043E+018,in,,0,0,0,0,https://x.com/NAYBRISAHWAN/status/1916481564323754213,['mecimapro'],1,mecimapro,@NAYBRISAHWAN
@mecimapro kok saya belum dapet email seat number buat day6 sih,1.91666971363739E+018,2025-04-28 01:44:04+00:00,@hoshismaid,1.21342380370908E+018,in,,0,0,0,0,https://x.com/hoshismaid/status/1916669713637392592,['mecimapro'],1,mecimapro,@hoshismaid
Mane ucapan hbd ke wonpil kocak masa sungbri doang yang lu ucapin? Member DAY6 itu 4 bukan dua kalo dua itu duo maya @mecimapro,1.91668436934508E+018,2025-04-28 02:42:18+00:00,@Disforus,1343759910,in,,0,0,0,6,https://x.com/Disforus/status/1916684369345085532,['mecimapro'],1,mecimapro,@Disforus
Kerja yang bener aelahhhhhhhh @mecimapro muak bener gua,1.91670331319984E+018,2025-04-28 03:57:35+00:00,@eajfries,1.4413145302822E+018,in,,0,0,0,0,https://x.com/eajfries/status/1916703313199845637,['mecimapro'],1,mecimapro,@eajfries
udah 10 tahun lebih di dunia perkonseran tapi cara kerja kalian masih primitif. gak bisa kah rekrut puluhan manusia untuk bantu lunasin deadline kalian untuk konser day6? @mecimapro hutang kalian masih banyak.,1.91675768650452E+018,2025-04-28 07:33:38+00:00,@nissseu,1.61746714081848E+018,in,,0,0,0,0,https://x.com/nissseu/status/1916757686504530206,['mecimapro'],1,mecimapro,@nissseu
@byndi_ @mecimapro Emang sistemnya bapuk. Welcome mpu tantular era,1.91677902177139E+018,2025-04-28 08:58:25+00:00,@miiyuss,1.2263192559703E+018,in,,0,0,0,0,https://x.com/miiyuss/status/1916779021771407746,"['byndi_', 'mecimapro']",2,byndi_,@miiyuss
Lu mending bubar dah @mecimapro,1.91677966224994E+018,2025-04-28 09:00:58+00:00,@miiyuss,1.2263192559703E+018,in,,0,0,3,2,https://x.com/miiyuss/status/1916779662249955749,['mecimapro'],1,mecimapro,@miiyuss
Masih aja bermasalah nih perkara qn? kapan si lu stop mempermainkan my day @mecimapro? @day6official my day indonesia udah capek banget sama mecima. Plis tahun depan kalo pengen ketemu my day jangan lagi sama mecima. Aku masih yakin day6 ada di pihak my day.,1.91678878918529E+018,2025-04-28 09:37:14+00:00,@istiqqq_,282579318,in,,0,0,4,0,https://x.com/istiqqq_/status/1916788789185306932,"['mecimapro', 'day6official']",2,mecimapro,@istiqqq_
Lu tuh masih ada 3 upcoming event di luar Day6 lho. Dan kayaknya belum sold out semua. Ya gimana orang mau beli klo utang refund aja molor bikin tnc seenaknya sendiri @mecimapro #KawalRefundMecima #MECIMA_NOT_PROfessional,1.91678899148934E+018,2025-04-28 09:38:02+00:00,@mypeacherry,1.41239291804474E+018,in,,0,0,1,0,https://x.com/mypeacherry/status/1916788991489356148,['mecimapro'],1,mecimapro,@mypeacherry
@BBUUNNAA @mecimapro Membership mahal. Ga dapet benefit apapun,1.91679081642247E+018,2025-04-28 09:45:17+00:00,@miiyuss,1.2263192559703E+018,in,,0,0,0,0,https://x.com/miiyuss/status/1916790816422482162,"['BBUUNNAA', 'mecimapro']",2,BBUUNNAA,@miiyuss
@belajarcukup @mecimapro Aku juga belum kakk,1.91680475032002E+018,2025-04-28 10:40:39+00:00,@miiyuss,1.2263192559703E+018,in,,0,1,0,0,https://x.com/miiyuss/status/1916804750320038317,"['belajarcukup', 'mecimapro']",2,belajarcukup,@miiyuss
@Salma_Azh @mecimapro Sama kak wkwkwk,1.91682970771648E+018,2025-04-28 12:19:49+00:00,@miiyuss,1.2263192559703E+018,in,,0,0,0,0,https://x.com/miiyuss/status/1916829707716481265,"['Salma_Azh', 'mecimapro']",2,Salma_Azh,@miiyuss
Kalo kata aku begitu selesai konser day6 di madya nanti kalian langsung bubar aja @mecimapro,1.91684420784898E+018,2025-04-28 13:17:27+00:00,@bassistadmirer,1261136755,in,,0,0,0,1,https://x.com/bassistadmirer/status/1916844207848997065,['mecimapro'],1,mecimapro,@bassistadmirer
abis konser day6 bangkrut yuk bangkrut @mecimapro,1.91684459750826E+018,2025-04-28 13:18:59+00:00,@briwoon,9.64221551968115E+017,in,,0,1,0,0,https://x.com/briwoon/status/1916844597508260319,['mecimapro'],1,mecimapro,@briwoon
Tolong mulai di refund bisa ga sambil nyiapin konser kalian mulai refund2 lagi? Bisa ga?? @mecimapro Ayo dong jangan lama2! #MecimaRefundSekarang #KawalRefundMecimaPro #DAY6_FOREVER_YOUNG_IN_JAKARTA_2025,1.91684462976638E+018,2025-04-28 13:19:07+00:00,@frommelodyy,1922812386,in,,0,0,1,0,https://x.com/frommelodyy/status/1916844629766385858,['mecimapro'],1,mecimapro,@frommelodyy
yaoloh ga nonton day6 tp stres jg liat dramanya ga habis2 @mecimapro tobat,1.91685106098913E+018,2025-04-28 13:44:40+00:00,@thaiicegreentea,1.20624898079697E+018,in,,0,0,0,0,https://x.com/thaiicegreentea/status/1916851060989141418,['mecimapro'],1,mecimapro,@thaiicegreentea
@journalin @mecimapro Ya Allah kasian ya fansnya day6,1.91685775535441E+018,2025-04-28 14:11:17+00:00,@butterfly1stluv,1.49228625521993E+018,in,,0,0,0,0,https://x.com/butterfly1stluv/status/1916857755354423797,"['journalin', 'mecimapro']",2,journalin,@butterfly1stluv
@sfsgyu @mecimapro Aku jg belum kak wkwkwk,1.91686091583805E+018,2025-04-28 14:23:50+00:00,@miiyuss,1.2263192559703E+018,in,,0,0,0,0,https://x.com/miiyuss/status/1916860915838058577,"['sfsgyu', 'mecimapro']",2,sfsgyu,@miiyuss
@shinsalabimz @mecimapro Aamiin otw pangkuan doun,1.91686095768853E+018,2025-04-28 14:24:00+00:00,@miiyuss,1.2263192559703E+018,in,,0,0,0,0,https://x.com/miiyuss/status/1916860957688549864,"['shinsalabimz', 'mecimapro']",2,shinsalabimz,@miiyuss
@mecimapro sn aku mana nih onty? Yg secured di atas jam 3 aja udh banyak yg dapet sn loh,1.91686597115288E+018,2025-04-28 14:43:55+00:00,@sumbreezin,1.42526732639229E+018,in,,0,0,0,0,https://x.com/sumbreezin/status/1916865971152888132,['mecimapro'],1,mecimapro,@sumbreezin
@mecimapro plis lah w cuma mo nonton day6 sumpahhh jangan kek lahhh,1.91687560916016E+018,2025-04-28 15:22:13+00:00,@michellenamia,472662961,in,,0,0,0,0,https://x.com/michellenamia/status/1916875609160179754,['mecimapro'],1,mecimapro,@michellenamia
Gw jadi fans day6 mah udah beneran bad mood gak mau dateng konser jahat banget lu @mecimapro beneran masuk jalur neraka bareng pemerintah ,1.91688396913364E+018,2025-04-28 15:55:26+00:00,@Miaow31,1.54721314061347E+018,in,,0,0,0,0,https://x.com/Miaow31/status/1916883969133654231,['mecimapro'],1,mecimapro,@Miaow31
@hanumevantyy @mecimapro Aku dr awal gak utak atik pembelianku jg blm dpt sn kak wkwk,1.91699535107424E+018,2025-04-28 23:18:02+00:00,@miiyuss,1.2263192559703E+018,in,,0,0,0,0,https://x.com/miiyuss/status/1916995351074246952,"['hanumevantyy', 'mecimapro']",2,hanumevantyy,@miiyuss
@rhiendingdong @mecimapro Waduh merinding nanti jadi shutter versi indonesia,1.91699561076457E+018,2025-04-28 23:19:04+00:00,@miiyuss,1.2263192559703E+018,in,,0,0,0,0,https://x.com/miiyuss/status/1916995610764578988,"['rhiendingdong', 'mecimapro']",2,rhiendingdong,@miiyuss
@choinoona @mecimapro Udh ada updet belum kak?,1.91699571712793E+018,2025-04-28 23:19:29+00:00,@miiyuss,1.2263192559703E+018,in,,0,1,0,0,https://x.com/miiyuss/status/1916995717127934092,"['choinoona', 'mecimapro']",2,choinoona,@miiyuss
@vanezintania @mecimapro Sama kak. Capek banget pengen kelar aja itu promotornya,1.91699584640057E+018,2025-04-28 23:20:00+00:00,@miiyuss,1.2263192559703E+018,in,,0,0,0,1,https://x.com/miiyuss/status/1916995846400577978,"['vanezintania', 'mecimapro']",2,vanezintania,@miiyuss
hari hari ada aja kelakuan lu @mecimapro tkt bgt tb h-1 day6 diganti wali,1.91705007842414E+018,2025-04-29 02:55:30+00:00,@lookin4kai,1.64426636724654E+018,in,,0,0,0,0,https://x.com/lookin4kai/status/1917050078424141904,['mecimapro'],1,mecimapro,@lookin4kai
tbtb dah kaga mood nonton day6 grgr mecima tai keinget fanproject ditolak SN dan refund belum diurus skrg ngatur kita pake dresscode apa. tai lu @mecimapro,1.91723813175948E+018,2025-04-29 15:22:45+00:00,@vanillaaddict0,1.17283816889622E+018,in,,0,1,0,1,https://x.com/vanillaaddict0/status/1917238131759481212,['mecimapro'],1,mecimapro,@vanillaaddict0
Halo @mecimapro Saya membeli tiket FY DAY6 di section Orange East melalui mecima shop ticket search menggunakan membership. Kemudian pada tgl 03 April sudah mengajukan refund. Selain itu saya juga tidak mengirimkan/membalas email update refund karena disitu jelas tertulis https://t.co/TIzLPJ1PBN,1.91741396983442E+018,2025-04-30 03:01:28+00:00,@yongchicks,1.36421913416726E+018,in,,101,13,421,492,https://x.com/yongchicks/status/1917413969834434820,['mecimapro'],1,mecimapro,@yongchicks
H-3 tp belum ada e-ticket &amp; SN. Saya dari Jogja berangkat 2 Mei sehingga butuh kepastian segera! Saya beli tiket konser DAY6 via @tiket bukan VIP memang. Tapi jangan anggap remeh pembeli reguler @mecimapro tanpa kami madya ga akan penuh,1.91741964604475E+018,2025-04-30 03:24:02+00:00,@meypirii,1.90040121583568E+018,in,,40,32,248,621,https://x.com/meypirii/status/1917419646044758303,"['tiket', 'mecimapro']",2,tiket,@meypirii
My Day Layangkan Surat Terbuka Kepada BPKN untuk Merilis Notulensi Pertemuan dengan Mecimapro #MyDay https://t.co/g2JeDAY5n9,1.9174218348172E+018,2025-04-30 03:32:44+00:00,@KpopChartNet,972179486,in,,23,0,527,682,https://x.com/KpopChartNet/status/1917421834817200344,[],0,,@KpopChartNet
@ssungday @mecimapro Iyaaa dini hari kak judul emailnya : E-Ticket - DAY6 FOREVER YOUNG IN JAKARTA 2025 Seperti di pict 3,1.91742243716952E+018,2025-04-30 03:35:07+00:00,@yongchicks,1.36421913416726E+018,in,,0,1,0,0,https://x.com/yongchicks/status/1917422437169520789,"['ssungday', 'mecimapro']",2,ssungday,@yongchicks
Halo @tiket udah H-3 konser Day6 kok yang beli tiket lewat platform kalian belum dapet eticket baru ya?. Coba tagih terus si @mecimapro buat kirim ke kalian kan kalian partnernya juga. Ayo lindungin customer kalian dan bantu dapetin haknya yuk,1.91742313386858E+018,2025-04-30 03:37:53+00:00,@junebluemoon,59763155,in,,0,1,0,1,https://x.com/junebluemoon/status/1917423133868581244,"['tiket', 'mecimapro']",2,tiket,@junebluemoon
Ticketing konser tergaje yg gw beli emanglah ya @mecimapro nie gak profesional udah H-3 kagak ada kabar kejelasa nie tiket Day6 gw,1.91742913760789E+018,2025-04-30 04:01:45+00:00,@Jjumyboy,1.21183621959779E+018,in,,0,0,0,0,https://x.com/Jjumyboy/status/1917429137607909634,['mecimapro'],1,mecimapro,@Jjumyboy
@fullsunienana @wonpilnasution @tiket @mecimapro First concert ku tp gini amat ceritanya sampe ngemis2 minta SN. Klo bkn krna day6 jg ogah sih buang2 energi,1.91743311674411E+018,2025-04-30 04:17:33+00:00,@meypirii,1.90040121583568E+018,in,,0,1,0,0,https://x.com/meypirii/status/1917433116744114670,"['fullsunienana', 'wonpilnasution', 'tiket', 'mecimapro']",4,fullsunienana,@meypirii
@wonpilnasution @fullsunienana @tiket @mecimapro Lah ternyata kita samaan Ternyata nonton konser day6 di JIS yg dibawa promotor @mecimapro itu cuma kek mimpi ya,1.91743732899134E+018,2025-04-30 04:34:18+00:00,@meypirii,1.90040121583568E+018,in,,0,1,0,0,https://x.com/meypirii/status/1917437328991346794,"['wonpilnasution', 'fullsunienana', 'tiket', 'mecimapro', 'mecimapro']",5,wonpilnasution,@meypirii
Notulensi Pertemuan Perwakilan Konsumen Konser DAY6 Forever Young in Jakarta dengan pihak promotor MECIMAPRO yang dimediasi oleh Badan Perlindungan Konsumen Nasional (BPKN) pada Jumat 18 April 2025. Notulensi ini disusun oleh Perwakilan Konsumen Konser DAY6 Forever Young in https://t.co/dlqnKhPvB2,1.91745355039082E+018,2025-04-30 05:38:45+00:00,@mydayberserikat,1.70958071343421E+018,in,,1680,0,3202,3945,https://x.com/mydayberserikat/status/1917453550390829515,[],0,,@mydayberserikat
GILAAAKKKKK MERINDINGGGG AKU BACANYAAAA (+) MERINDING KARNA SEBEGITU KERASNYA USAHA ETMIN MDBKT MEMPERJUANGKAN HAK MY DAY YG DIRAMPAS OLEH @mecimapro (-) MERINDING KARNA SEMUA TUNTUTAN KONSUMEN TIDAK BISA DIPENUHI OLEH MECIMA,1.91745504114705E+018,2025-04-30 05:44:41+00:00,@mvpsiska223,2590917396,in,,16,2,1432,3255,https://x.com/mvpsiska223/status/1917455041147068624,['mecimapro'],1,mecimapro,@mvpsiska223
udah paling bener yang nonton konser nanti bantu protes pas photo section. Gak usah nunggu artisnya turun panggung. Gak usah KASIAN sama artisnya. KASIAN SAMA DIRI KALIAN SENDIRI UDAH DIINJEK INJEK @mecimapro #MyDayTagihMecima #MECIMA_NOT_PROfessional,1.91746011393135E+018,2025-04-30 06:04:50+00:00,@tyasty97,420788306,in,,11,2,239,324,https://x.com/tyasty97/status/1917460113931358514,['mecimapro'],1,mecimapro,@tyasty97
D-3 konser Day6. Sampe sekarang belum dapet email tiket terbaru dan SN-nya. Aku beli di tikom btw. Mau full excited tapi masih cemas. Gimana nih @mecimapro @tiket ? #DAY6 #DAY6_FOREVER_YOUNG_JAKARTA_2025 #FOREVER_YOUNG,1.9174642324232E+018,2025-04-30 06:21:12+00:00,@shimclover,1.26975780142688E+018,in,,0,1,0,0,https://x.com/shimclover/status/1917464232423219302,"['mecimapro', 'tiket']",2,mecimapro,@shimclover
Mohon disegerakan urusan sn Day6 Jakarta yah @tiket. Harus ditegas atau saman aja @mecimapro kerana udah melanggar syarat minimal 7 hari sebelum konser untuk mendapatkan sn udah menyulitkan semua pihak utk berurusan. Di masa hadapan gak perlu berkerjasama sama promoter zalim.,1.91747342747424E+018,2025-04-30 06:57:44+00:00,@woobizzati,287452338,in,,0,3,6,5,https://x.com/woobizzati/status/1917473427474243738,"['tiket', 'mecimapro']",2,tiket,@woobizzati
@gweghea @mecimapro Wahh gmn ni @tiket @mecimapro bakal dikirim e-tiket upgrade ga ni ?? #DAY6_3RD_WORLDTOUR_Jakarta #Day6inJakarta #day6,1.91747762678204E+018,2025-04-30 07:14:25+00:00,@uyokmojo,64643354,in,,0,0,0,0,https://x.com/uyokmojo/status/1917477626782048398,"['gweghea', 'mecimapro', 'tiket', 'mecimapro']",4,gweghea,@uyokmojo
h-3 konser day6 dan gue belum dpt refund mksdnya apa ya cim @mecimapro,1.91753527569955E+018,2025-04-30 11:03:30+00:00,@kissezhul,1.54507821773572E+018,in,,0,0,0,0,https://x.com/kissezhul/status/1917535275699560635,['mecimapro'],1,mecimapro,@kissezhul
@bbyycheetah @mecimapro Refund yg day6 kh din??,1.91754921257483E+018,2025-04-30 11:58:53+00:00,@djjxyss,1.03574243332824E+018,in,,0,1,0,0,https://x.com/djjxyss/status/1917549212574835187,"['bbyycheetah', 'mecimapro']",2,bbyycheetah,@djjxyss
Holla Holla apakah ada disini yang section pink b sendirian?? Aku mau cari temann karena datang sendirianㅠ.ㅠ Biasanya kalau mau konser seneng tapi kali ini kok beda rasanya yaa perkara mecimapro Pokoknya winda dateng demi day6 yaa bukan demi looo melani.,1.91774464651783E+018,2025-05-01 00:55:28+00:00,@windaagustin07,245766721,in,,0,0,0,0,https://x.com/windaagustin07/status/1917744646517842260,[],0,,@windaagustin07
Ini sampe D-3 SN/QN belum kelar distribusinya refund gak dijalanin anak Day6 nanti udah otw Jakarta..kaya aku mah minimal malu @mecimapro #KawalRefundMecima #MECIMA_NOT_PROfessional,1.91774583076699E+018,2025-05-01 01:00:10+00:00,@netkirei,56996790,in,,0,1,1,0,https://x.com/netkirei/status/1917745830766993569,['mecimapro'],1,mecimapro,@netkirei
konser encore day6 jakarta sehari satu gebrakan. fuck you @mecimapro,1.91788320326589E+018,2025-05-01 10:06:02+00:00,@naleeccha,1.62514813063856E+018,in,,0,0,0,0,https://x.com/naleeccha/status/1917883203265892590,['mecimapro'],1,mecimapro,@naleeccha
semua kpopers harus berserikat buat boikot @mecimapro boycott at all cost. sumpah demi apapun cukup sampe myday aja penderitaan dan semua drama ini. ya allah we dont deserved it.,1.91788956978735E+018,2025-05-01 10:31:20+00:00,@advwenturest,1.18227245347034E+018,in,,232,2,5556,7961,https://x.com/advwenturest/status/1917889569787355220,['mecimapro'],1,mecimapro,@advwenturest
nyimak kasus konser day6 fansnya kasian njir dzolim bener2 lu @mecimapro,1.91789354850832E+018,2025-05-01 10:47:09+00:00,@koobibayi,1.6541215924511E+018,in,,0,2,0,0,https://x.com/koobibayi/status/1917893548508320019,['mecimapro'],1,mecimapro,@koobibayi
