full_text,id_str,created_at,username,user_id_str,lang,location,quote_count,reply_count,retweet_count,favorite_count,tweet_url,mentions,mention_count,source,target,remove_user,cleaning,case_folding,tokenisasi,normalisasi,negation_converted_text,stopword_removal,stemming,to_sentence,english,polarity,sentiment
ini hari terakhir dan sampe malem ini nggak ada refund sama sekali besok ada narasi template apa lagi ya? mending jujur aja kalo sebenernya kalian miskin gapunya duit buat balikin duitnya @mecimapro #DesakRefundMecima #KamiBersamaVillains,1.94368118445166e+18,2025-07-11 14:38:00+00:00,@dhyuckie66,1.31202962666374e+18,in,Indonesia,0,0,0,0,https://x.com/dhyuckie66/status/1943681184451665980,['mecimapro'],1,@dhyuckie66,mecimapro,ini hari terakhir dan sampe malem ini nggak ada refund sama sekali besok ada narasi template apa lagi ya? mending jujur aja kalo sebenernya kalian miskin gapunya duit buat balikin duitnya  #DesakRefundMecima #KamiBersamaVillains,ini hari terakhir dan sampe malem ini nggak ada refund sama sekali besok ada narasi template apa lagi ya mending jujur aja kalo sebenernya kalian miskin gapunya duit buat balikin duitnya DesakRefundMecima KamiBersamaVillains,ini hari terakhir dan sampe malem ini nggak ada refund sama sekali besok ada narasi template apa lagi ya mending jujur aja kalo sebenernya kalian miskin gapunya duit buat balikin duitnya desakrefundmecima kamibersamavillains,"['ini', 'hari', 'terakhir', 'dan', 'sampe', 'malem', 'ini', 'nggak', 'ada', 'refund', 'sama', 'sekali', 'besok', 'ada', 'narasi', 'template', 'apa', 'lagi', 'ya', 'mending', 'jujur', 'aja', 'kalo', 'sebenernya', 'kalian', 'miskin', 'gapunya', 'duit', 'buat', 'balikin', 'duitnya', 'desakrefundmecima', 'kamibersamavillains']","['ini', 'hari', 'terakhir', 'dan', 'sampai', 'malam', 'ini', 'enggak', 'ada', 'refund', 'sama', 'sekali', 'besok', 'ada', 'narasi', 'template', 'apa', 'lagi', 'ya', 'mending', 'jujur', 'saja', 'kalo', 'sebenarnya', 'kalian', 'miskin', 'enggak punya', 'duit', 'buat', 'balikin', 'duitnya', 'desakrefundmecima', 'kamibersamavillains']","['ini', 'hari', 'terakhir', 'dan', 'sampai', 'malam', 'ini', 'enggak_ada', 'refund', 'sama', 'sekali', 'besok', 'ada', 'narasi', 'template', 'apa', 'lagi', 'ya', 'mending', 'jujur', 'saja', 'kalo', 'sebenarnya', 'kalian', 'miskin', 'enggak punya', 'duit', 'buat', 'balikin', 'duitnya', 'desakrefundmecima', 'kamibersamavillains']","['malam', 'enggak_ada', 'refund', 'besok', 'narasi', 'template', 'mending', 'jujur', 'saja', 'miskin', 'enggak punya', 'duit', 'balikin', 'duitnya', 'desakrefundmecima', 'kamibersamavillains']","['malam', 'enggak ada', 'refund', 'besok', 'narasi', 'template', 'mending', 'jujur', 'saja', 'miskin', 'enggak punya', 'duit', 'balikin', 'duit', 'desakrefundmecima', 'kamibersamavillains']",malam enggak ada refund besok narasi template mending jujur saja miskin enggak punya duit balikin duit desakrefundmecima kamibersamavillains,"This is the last day and until this night there is no refund at all tomorrow there is a narrative of template what else is it better if you are actually poor, the money is money to return the money desakrefundmecucima kamibersamavills",0.033333333333333326,Positive
MELANI FRANCISKA REFUND WOY @mecimapro,1.94368866639385e+18,2025-07-11 15:07:44+00:00,@bleutrtle,1.32332617505419e+18,in,Indonesia,0,0,0,0,https://x.com/bleutrtle/status/1943688666393850258,['mecimapro'],1,@bleutrtle,mecimapro,MELANI FRANCISKA REFUND WOY ,MELANI FRANCISKA REFUND WOY ,melani franciska refund woy ,"['melani', 'franciska', 'refund', 'woy']","['melani', 'franciska', 'refund', 'woy']","['melani', 'franciska', 'refund', 'woy']","['melani', 'franciska', 'refund', 'woy']","['melani', 'franciska', 'refund', 'woy']",melani franciska refund woy,Melani Franciska Refund Woy,0.0,Negative
WOY @mecimapro noh jakarta Surabaya dah ga ada di kaos dan elu belum refund semua uang Villains? Udah melewati batas yang di janjiin loh? #DesakRefundMecima #KamiBersamaVillains,1.94368874169418e+18,2025-07-11 15:08:02+00:00,@istriode,1.39006173147334e+18,in,Indonesia,0,0,7,8,https://x.com/istriode/status/1943688741694189667,['mecimapro'],1,@istriode,mecimapro,WOY  noh jakarta Surabaya dah ga ada di kaos dan elu belum refund semua uang Villains? Udah melewati batas yang di janjiin loh? #DesakRefundMecima #KamiBersamaVillains,WOY noh jakarta Surabaya dah ga ada di kaos dan elu belum refund semua uang Villains Udah melewati batas yang di janjiin loh DesakRefundMecima KamiBersamaVillains,woy noh jakarta surabaya dah ga ada di kaos dan elu belum refund semua uang villains udah melewati batas yang di janjiin loh desakrefundmecima kamibersamavillains,"['woy', 'noh', 'jakarta', 'surabaya', 'dah', 'ga', 'ada', 'di', 'kaos', 'dan', 'elu', 'belum', 'refund', 'semua', 'uang', 'villains', 'udah', 'melewati', 'batas', 'yang', 'di', 'janjiin', 'loh', 'desakrefundmecima', 'kamibersamavillains']","['woy', 'noh', 'jakarta', 'surabaya', 'deh', 'enggak', 'ada', 'di', 'kaos', 'dan', 'lu', 'belum', 'refund', 'semua', 'uang', 'villains', 'sudah', 'melewati', 'batas', 'yang', 'di', 'janjiin', 'loh', 'desakrefundmecima', 'kamibersamavillains']","['woy', 'noh', 'jakarta', 'surabaya', 'deh', 'enggak_ada', 'di', 'kaos', 'dan', 'lu', 'belum_refund', 'semua', 'uang', 'villains', 'sudah', 'melewati', 'batas', 'yang', 'di', 'janjiin', 'loh', 'desakrefundmecima', 'kamibersamavillains']","['woy', 'noh', 'jakarta', 'surabaya', 'deh', 'enggak_ada', 'kaos', 'lu', 'belum_refund', 'uang', 'villains', 'melewati', 'batas', 'yang', 'janjiin', 'desakrefundmecima', 'kamibersamavillains']","['woy', 'noh', 'jakarta', 'surabaya', 'deh', 'enggak ada', 'kaos', 'lu', 'belum refund', 'uang', 'villains', 'lewat', 'batas', 'yang', 'janjiin', 'desakrefundmecima', 'kamibersamavillains']",woy noh jakarta surabaya deh enggak ada kaos lu belum refund uang villains lewat batas yang janjiin desakrefundmecima kamibersamavillains,woy noh jakarta surabaya no on a shirt and you have not refunded all the villains money has crossed the boundary that is promised by desakrefundmecima kamibersamavilins,0.0,Negative
halo kaka2 @mecimapro drpada echoes of tomorrow gmna klo refund yesterday dilunasin dlu ?????? mending uang buat sewa bcis nya dipake rf customer dlu ga si ??????? #kawalrefundmecima #mecimabalikinduitmyday,1.94369067983167e+18,2025-07-11 15:15:44+00:00,@saddenlyy,1.85476651921098e+18,in,Indonesia,0,1,0,0,https://x.com/saddenlyy/status/1943690679831675100,['mecimapro'],1,@saddenlyy,mecimapro,halo kaka2  drpada echoes of tomorrow gmna klo refund yesterday dilunasin dlu ?????? mending uang buat sewa bcis nya dipake rf customer dlu ga si ??????? #kawalrefundmecima #mecimabalikinduitmyday,halo kaka drpada echoes of tomorrow gmna klo refund yesterday dilunasin dlu mending uang buat sewa bcis nya dipake rf customer dlu ga si kawalrefundmecima mecimabalikinduitmyday,halo kaka drpada echoes of tomorrow gmna klo refund yesterday dilunasin dlu mending uang buat sewa bcis nya dipake rf customer dlu ga si kawalrefundmecima mecimabalikinduitmyday,"['halo', 'kaka', 'drpada', 'echoes', 'of', 'tomorrow', 'gmna', 'klo', 'refund', 'yesterday', 'dilunasin', 'dlu', 'mending', 'uang', 'buat', 'sewa', 'bcis', 'nya', 'dipake', 'rf', 'customer', 'dlu', 'ga', 'si', 'kawalrefundmecima', 'mecimabalikinduitmyday']","['halo', 'kakak', 'daripada', 'echoes', 'of', 'tomorrow', 'bagaimana', 'kalo', 'refund', 'yesterday', 'dilunasin', 'dulu', 'mending', 'uang', 'buat', 'sewa', 'bcis', 'nya', 'dipakai', 'rf', 'customer', 'dulu', 'enggak', 'sih', 'kawalrefundmecima', 'mecimabalikinduitmyday']","['halo', 'kakak', 'daripada', 'echoes', 'of', 'tomorrow', 'bagaimana', 'kalo', 'refund', 'yesterday', 'dilunasin', 'dulu', 'mending', 'uang', 'buat', 'sewa', 'bcis', 'nya', 'dipakai', 'rf', 'customer', 'dulu', 'enggak_sih', 'kawalrefundmecima', 'mecimabalikinduitmyday']","['halo', 'kakak', 'echoes', 'of', 'tomorrow', 'refund', 'yesterday', 'dilunasin', 'dulu', 'mending', 'uang', 'sewa', 'bcis', 'dipakai', 'rf', 'customer', 'dulu', 'enggak_sih', 'kawalrefundmecima', 'mecimabalikinduitmyday']","['halo', 'kakak', 'echoes', 'of', 'tomorrow', 'refund', 'yesterday', 'dilunasin', 'dulu', 'mending', 'uang', 'sewa', 'bcis', 'pakai', 'rf', 'customer', 'dulu', 'enggak sih', 'kawalrefundmecima', 'mecimabalikinduitmyday']",halo kakak echoes of tomorrow refund yesterday dilunasin dulu mending uang sewa bcis pakai rf customer dulu enggak sih kawalrefundmecima mecimabalikinduitmyday,"Hello brother than Echoes of Tomorrow, what if the Refund Yesday is used to be used to rent for the BCIS to use RF Customer, not the KawalrefundMecund Mecimabalikinduitmyday",0.0,Negative
kalo cancel bilang aja cancel gausah postponed postponed gitu dong @mecimapro,1.94369170153453e+18,2025-07-11 15:19:48+00:00,@jungsutrex,1.52363552725307e+18,in,Indonesia,1,0,19,24,https://x.com/jungsutrex/status/1943691701534539782,['mecimapro'],1,@jungsutrex,mecimapro,kalo cancel bilang aja cancel gausah postponed postponed gitu dong ,kalo cancel bilang aja cancel gausah postponed postponed gitu dong ,kalo cancel bilang aja cancel gausah postponed postponed gitu dong ,"['kalo', 'cancel', 'bilang', 'aja', 'cancel', 'gausah', 'postponed', 'postponed', 'gitu', 'dong']","['kalo', 'cancel', 'bilang', 'saja', 'cancel', 'enggak usah', 'postponed', 'postponed', 'begitu', 'dong']","['kalo', 'cancel', 'bilang', 'saja', 'cancel', 'enggak usah', 'postponed', 'postponed', 'begitu', 'dong']","['cancel', 'bilang', 'saja', 'cancel', 'enggak usah', 'postponed', 'postponed']","['cancel', 'bilang', 'saja', 'cancel', 'enggak usah', 'postponed', 'postponed']",cancel bilang saja cancel enggak usah postponed postponed,if it cancel just says cancel doesn't need to postponed postponed like that,0.0,Negative
Hlow km dh bangkrut kh @mecimapro,1.9436928484924e+18,2025-07-11 15:24:21+00:00,@heuriecane,1.05368461239889e+18,in,Indonesia,0,0,0,0,https://x.com/heuriecane/status/1943692848492409226,['mecimapro'],1,@heuriecane,mecimapro,Hlow km dh bangkrut kh ,Hlow km dh bangkrut kh ,hlow km dh bangkrut kh ,"['hlow', 'km', 'dh', 'bangkrut', 'kh']","['hlow', 'kamu', 'dah', 'bangkrut', 'kah']","['hlow', 'kamu', 'dah', 'bangkrut', 'kah']","['hlow', 'dah', 'bangkrut', 'kah']","['hlow', 'dah', 'bangkrut', 'kah']",hlow dah bangkrut kah,hlow km dh bankrupt kh,0.0,Negative
mek refund mek kota 2 biji sampe diapus neh @mecimapro,1.94369398942245e+18,2025-07-11 15:28:53+00:00,@jungsutrex,1.52363552725307e+18,in,Indonesia,0,0,0,0,https://x.com/jungsutrex/status/1943693989422461176,['mecimapro'],1,@jungsutrex,mecimapro,mek refund mek kota 2 biji sampe diapus neh ,mek refund mek kota biji sampe diapus neh ,mek refund mek kota biji sampe diapus neh ,"['mek', 'refund', 'mek', 'kota', 'biji', 'sampe', 'diapus', 'neh']","['mek', 'refund', 'mek', 'kota', 'biji', 'sampai', 'diapus', 'nih']","['mek', 'refund', 'mek', 'kota', 'biji', 'sampai', 'diapus', 'nih']","['mek', 'refund', 'mek', 'kota', 'biji', 'diapus']","['mek', 'refund', 'mek', 'kota', 'biji', 'diapus']",mek refund mek kota biji diapus,Mek Refund Mek Kota Seeds Until Aputed,0.0,Negative
Udahlah cepetan refund duit gue @mecimapro konsernya jg udh gaada harapan #DesakRefundMecima #KamiBersamaVillains,1.94369722870445e+18,2025-07-11 15:41:46+00:00,@temenbarbie,2795709026.0,in,Indonesia,0,0,0,0,https://x.com/temenbarbie/status/1943697228704452749,['mecimapro'],1,@temenbarbie,mecimapro,Udahlah cepetan refund duit gue  konsernya jg udh gaada harapan #DesakRefundMecima #KamiBersamaVillains,Udahlah cepetan refund duit gue konsernya jg udh gaada harapan DesakRefundMecima KamiBersamaVillains,udahlah cepetan refund duit gue konsernya jg udh gaada harapan desakrefundmecima kamibersamavillains,"['udahlah', 'cepetan', 'refund', 'duit', 'gue', 'konsernya', 'jg', 'udh', 'gaada', 'harapan', 'desakrefundmecima', 'kamibersamavillains']","['sudahlah', 'cepatan', 'refund', 'duit', 'gue', 'konsernya', 'juga', 'sudah', 'enggak ada', 'harapan', 'desakrefundmecima', 'kamibersamavillains']","['sudahlah', 'cepatan', 'refund', 'duit', 'gue', 'konsernya', 'juga', 'sudah', 'enggak ada', 'harapan', 'desakrefundmecima', 'kamibersamavillains']","['cepatan', 'refund', 'duit', 'gue', 'konsernya', 'enggak ada', 'harapan', 'desakrefundmecima', 'kamibersamavillains']","['cepat', 'refund', 'duit', 'gue', 'konser', 'enggak ada', 'harap', 'desakrefundmecima', 'kamibersamavillains']",cepat refund duit gue konser enggak ada harap desakrefundmecima kamibersamavillains,"Change the speed of my money refund, the concert is also no hope",0.0,Negative
Gamau tau pokoknya refund duit gueeee skrngggg @mecimapro Ada kan uangnya? Ada dong kan konsernya gajadi :) harusnya ada dong uangnya #DesakRefundMecima #KamiBersamaVillains,1.94369998809511e+18,2025-07-11 15:52:44+00:00,@temenbarbie,2795709026.0,in,Indonesia,0,1,0,0,https://x.com/temenbarbie/status/1943699988095127671,['mecimapro'],1,@temenbarbie,mecimapro,Gamau tau pokoknya refund duit gueeee skrngggg  Ada kan uangnya? Ada dong kan konsernya gajadi :) harusnya ada dong uangnya #DesakRefundMecima #KamiBersamaVillains,Gamau tau pokoknya refund duit guee skrngg Ada kan uangnya Ada dong kan konsernya gajadi harusnya ada dong uangnya DesakRefundMecima KamiBersamaVillains,gamau tau pokoknya refund duit guee skrngg ada kan uangnya ada dong kan konsernya gajadi harusnya ada dong uangnya desakrefundmecima kamibersamavillains,"['gamau', 'tau', 'pokoknya', 'refund', 'duit', 'guee', 'skrngg', 'ada', 'kan', 'uangnya', 'ada', 'dong', 'kan', 'konsernya', 'gajadi', 'harusnya', 'ada', 'dong', 'uangnya', 'desakrefundmecima', 'kamibersamavillains']","['enggak mau', 'tau', 'pokoknya', 'refund', 'duit', 'gue', 'skrngg', 'ada', 'kan', 'uangnya', 'ada', 'dong', 'kan', 'konsernya', 'gajadi', 'harusnya', 'ada', 'dong', 'uangnya', 'desakrefundmecima', 'kamibersamavillains']","['enggak mau', 'tau', 'pokoknya', 'refund', 'duit', 'gue', 'skrngg', 'ada', 'kan', 'uangnya', 'ada', 'dong', 'kan', 'konsernya', 'gajadi', 'harusnya', 'ada', 'dong', 'uangnya', 'desakrefundmecima', 'kamibersamavillains']","['enggak mau', 'tau', 'pokoknya', 'refund', 'duit', 'gue', 'skrngg', 'uangnya', 'konsernya', 'gajadi', 'uangnya', 'desakrefundmecima', 'kamibersamavillains']","['enggak mau', 'tau', 'pokok', 'refund', 'duit', 'gue', 'skrngg', 'uang', 'konser', 'gajadi', 'uang', 'desakrefundmecima', 'kamibersamavillains']",enggak mau tau pokok refund duit gue skrngg uang konser gajadi uang desakrefundmecima kamibersamavillains,"I don't know, anyway, my money refund, now there is money, there is a concert, there should be a DESAKREFUND MONEY KAMIBERFILLAINS",0.0,Negative
Masa baru inget Gue belum dapet refund xdinary heroes dari @mecimapro,1.94370918521392e+18,2025-07-11 16:29:16+00:00,@DeclareStay,1.26014175301891e+18,in,Indonesia,1,0,0,0,https://x.com/DeclareStay/status/1943709185213935891,['mecimapro'],1,@DeclareStay,mecimapro,Masa baru inget Gue belum dapet refund xdinary heroes dari ,Masa baru inget Gue belum dapet refund xdinary heroes dari ,masa baru inget gue belum dapet refund xdinary heroes dari ,"['masa', 'baru', 'inget', 'gue', 'belum', 'dapet', 'refund', 'xdinary', 'heroes', 'dari']","['masa', 'baru', 'ingat', 'gue', 'belum', 'dapat', 'refund', 'xdinary', 'heroes', 'dari']","['masa', 'baru', 'ingat', 'gue', 'belum_dapat', 'refund', 'xdinary', 'heroes', 'dari']","['gue', 'belum_dapat', 'refund', 'xdinary', 'heroes']","['gue', 'belum dapat', 'refund', 'xdinary', 'heroes']",gue belum dapat refund xdinary heroes,I just remember I haven't got a refund xdinary heroes from,0.0,Negative
refund oi udah jam kerja lu nih @mecimapro diem aja lu. di diemin makin ngelunjak aje @BPKN_RI @Kemendag @KemenPariwisata,1.94370929859874e+18,2025-07-11 16:29:43+00:00,@xzlailnmf,1.84142961746034e+18,in,Indonesia,0,0,0,0,https://x.com/xzlailnmf/status/1943709298598756600,"['mecimapro', 'BPKN_RI', 'Kemendag', 'KemenPariwisata']",4,@xzlailnmf,mecimapro,refund oi udah jam kerja lu nih  diem aja lu. di diemin makin ngelunjak aje   ,refund oi udah jam kerja lu nih diem aja lu di diemin makin ngelunjak aje ,refund oi udah jam kerja lu nih diem aja lu di diemin makin ngelunjak aje ,"['refund', 'oi', 'udah', 'jam', 'kerja', 'lu', 'nih', 'diem', 'aja', 'lu', 'di', 'diemin', 'makin', 'ngelunjak', 'aje']","['refund', 'oi', 'sudah', 'jam', 'kerja', 'lu', 'nih', 'diam', 'saja', 'lu', 'di', 'diamkan', 'makin', 'ngelunjak', 'saja']","['refund', 'oi', 'sudah', 'jam', 'kerja', 'lu', 'nih', 'diam', 'saja', 'lu', 'di', 'diamkan', 'makin', 'ngelunjak', 'saja']","['refund', 'oi', 'jam', 'kerja', 'lu', 'diam', 'saja', 'lu', 'diamkan', 'ngelunjak', 'saja']","['refund', 'oi', 'jam', 'kerja', 'lu', 'diam', 'saja', 'lu', 'diam', 'ngelunjak', 'saja']",refund oi jam kerja lu diam saja lu diam ngelunjak saja,Refund oi already your working hours are just staying silent in the silence more and more,0.3333333333333333,Positive
refund ga sihhhh cuyyy @mecimapro,1.94382270082237e+18,2025-07-12 00:00:21+00:00,@manisnyadokyeom,7.30363862940163e+17,in,Indonesia,0,0,0,0,https://x.com/manisnyadokyeom/status/1943822700822376663,['mecimapro'],1,@manisnyadokyeom,mecimapro,refund ga sihhhh cuyyy ,refund ga sihh cuyy ,refund ga sihh cuyy ,"['refund', 'ga', 'sihh', 'cuyy']","['refund', 'enggak', 'sih', 'cuy']","['refund', 'enggak_sih', 'cuy']","['refund', 'enggak_sih', 'cuy']","['refund', 'enggak sih', 'cuy']",refund enggak sih cuy,Refund or not cuyy,0.0,Negative
Mel udah mel kagak ada yg beli tiket shi lu lagi gausah repot2 deh mending energi nya dipake buat refund duit kita mel @mecimapro (eh ada kan ya duitnya),1.94383506454424e+18,2025-07-12 00:49:28+00:00,@rathegenuinezip,1.92040732690291e+18,in,Indonesia,0,0,0,0,https://x.com/rathegenuinezip/status/1943835064544243733,['mecimapro'],1,@rathegenuinezip,mecimapro,Mel udah mel kagak ada yg beli tiket shi lu lagi gausah repot2 deh mending energi nya dipake buat refund duit kita mel  (eh ada kan ya duitnya),Mel udah mel kagak ada yg beli tiket shi lu lagi gausah repot deh mending energi nya dipake buat refund duit kita mel eh ada kan ya duitnya ,mel udah mel kagak ada yg beli tiket shi lu lagi gausah repot deh mending energi nya dipake buat refund duit kita mel eh ada kan ya duitnya ,"['mel', 'udah', 'mel', 'kagak', 'ada', 'yg', 'beli', 'tiket', 'shi', 'lu', 'lagi', 'gausah', 'repot', 'deh', 'mending', 'energi', 'nya', 'dipake', 'buat', 'refund', 'duit', 'kita', 'mel', 'eh', 'ada', 'kan', 'ya', 'duitnya']","['mel', 'sudah', 'mel', 'kagak', 'ada', 'yang', 'beli', 'tiket', 'shi', 'lu', 'lagi', 'enggak usah', 'repot', 'deh', 'mending', 'energi', 'nya', 'dipakai', 'buat', 'refund', 'duit', 'kita', 'mel', 'eh', 'ada', 'kan', 'ya', 'duitnya']","['mel', 'sudah', 'mel', 'kagak', 'ada', 'yang', 'beli', 'tiket', 'shi', 'lu', 'lagi', 'enggak usah', 'repot', 'deh', 'mending', 'energi', 'nya', 'dipakai', 'buat', 'refund', 'duit', 'kita', 'mel', 'eh', 'ada', 'kan', 'ya', 'duitnya']","['mel', 'mel', 'kagak', 'yang', 'beli', 'tiket', 'shi', 'lu', 'enggak usah', 'repot', 'deh', 'mending', 'energi', 'dipakai', 'refund', 'duit', 'mel', 'duitnya']","['mel', 'mel', 'kagak', 'yang', 'beli', 'tiket', 'shi', 'lu', 'enggak usah', 'repot', 'deh', 'mending', 'energi', 'pakai', 'refund', 'duit', 'mel', 'duit']",mel mel kagak yang beli tiket shi lu enggak usah repot deh mending energi pakai refund duit mel duit,"Mel already does not have anyone who bought shi tickets anymore, you don't bother you better use the energy to refund our money, there is a money, right?",0.39285714285714285,Positive
Pagi tolong refund uang tiket orange east membership mecima @mecimapro,1.94385026271382e+18,2025-07-12 01:49:52+00:00,@lilstarlildust,1.68441188279766e+18,in,Indonesia,0,0,0,0,https://x.com/lilstarlildust/status/1943850262713831578,['mecimapro'],1,@lilstarlildust,mecimapro,Pagi tolong refund uang tiket orange east membership mecima ,Pagi tolong refund uang tiket orange east membership mecima ,pagi tolong refund uang tiket orange east membership mecima ,"['pagi', 'tolong', 'refund', 'uang', 'tiket', 'orange', 'east', 'membership', 'mecima']","['pagi', 'tolong', 'refund', 'uang', 'tiket', 'orange', 'east', 'membership', 'mecima']","['pagi', 'tolong', 'refund', 'uang', 'tiket', 'orange', 'east', 'membership', 'mecima']","['pagi', 'tolong', 'refund', 'uang', 'tiket', 'orange', 'east', 'membership', 'mecima']","['pagi', 'tolong', 'refund', 'uang', 'tiket', 'orange', 'east', 'membership', 'mecima']",pagi tolong refund uang tiket orange east membership mecima,Morning Please Refund Orange East Membership Ticket Money,0.0,Negative
